problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 1, 0, 1, 0.01s, unsat
PSP2.SCH, 1, 0, 1, 0.01s, unsat
PSP3.SCH, 1, 0, 1, 0.01s, unsat
PSP4.SCH, 61145, 2, 30529, timeout, 122
PSP5.SCH, 1, 0, 1, 0.01s, unsat
PSP6.SCH, 1, 0, 1, 0.01s, unsat
PSP7.SCH, 1, 0, 1, 0.01s, unsat
PSP8.SCH, 1, 0, 1, 0.01s, unsat
PSP9.SCH, 36684, 0, 18323, timeout, none
PSP10.SCH, 1, 0, 1, 0.01s, unsat
PSP11.SCH, 369, 2, 183, 3.62s, 62
PSP12.SCH, 37907, 0, 18938, timeout, none
PSP13.SCH, 58627, 1, 29283, timeout, 120
PSP14.SCH, 347, 1, 173, 4.02s, 69
PSP15.SCH, 119924, 1, 59910, timeout, 140
PSP16.SCH, 88344, 1, 44140, timeout, 112
PSP17.SCH, 33581, 1, 16762, timeout, 98
PSP18.SCH, 1, 0, 1, 0.01s, unsat
PSP19.SCH, 1, 0, 1, 0.01s, unsat
PSP20.SCH, 75429, 5, 37670, timeout, 38
PSP21.SCH, 68334, 3, 34127, timeout, 57
PSP22.SCH, 361, 3, 178, 4.22s, 78
PSP23.SCH, 65771, 1, 32858, timeout, 135
PSP24.SCH, 44658, 0, 22300, timeout, none
PSP25.SCH, 89175, 1, 44556, timeout, 86
PSP26.SCH, 54269, 4, 27103, timeout, 56
PSP27.SCH, 401, 2, 199, 3.74s, 60
PSP28.SCH, 231, 1, 115, 2.46s, 87
PSP29.SCH, 453, 2, 225, 5.00s, 62
PSP30.SCH, 441, 2, 219, 4.68s, 66
PSP31.SCH, 1, 0, 1, 0.01s, unsat
PSP32.SCH, 32583, 0, 16279, timeout, none
PSP33.SCH, 40550, 0, 20242, timeout, none
PSP34.SCH, 1, 0, 1, 0.01s, unsat
PSP35.SCH, 41410, 0, 20690, timeout, none
PSP36.SCH, 1, 0, 1, 0.01s, unsat
PSP37.SCH, 44814, 2, 22382, timeout, 127
PSP38.SCH, 61088, 0, 30509, timeout, none
PSP39.SCH, 1, 0, 1, 0.01s, unsat
PSP40.SCH, 49948, 3, 24927, timeout, 151
PSP41.SCH, 69825, 0, 34879, timeout, none
PSP42.SCH, 131538, 1, 65724, timeout, 136
PSP43.SCH, 48216, 0, 24076, timeout, none
PSP44.SCH, 69954, 2, 34945, timeout, 154
PSP45.SCH, 70212, 0, 35082, timeout, none
PSP46.SCH, 58519, 0, 29217, timeout, none
PSP47.SCH, 60688, 0, 30311, timeout, none
PSP48.SCH, 835, 5, 413, 8.68s, 54
PSP49.SCH, 1, 0, 1, 0.01s, unsat
PSP50.SCH, 1, 0, 1, 0.01s, unsat
PSP51.SCH, 1383, 4, 688, 11.39s, 71
PSP52.SCH, 64490, 0, 32198, timeout, none
PSP53.SCH, 72698, 0, 36308, timeout, none
PSP54.SCH, 81309, 5, 40618, timeout, 39
PSP55.SCH, 103875, 2, 51896, timeout, 129
PSP56.SCH, 257, 1, 128, 2.77s, 61
PSP57.SCH, 14659, 2, 7328, 216.87s, 70
PSP58.SCH, 78851, 1, 39389, timeout, 46
PSP59.SCH, 106103, 1, 53025, timeout, 65
PSP60.SCH, 65335, 5, 32622, timeout, 60
PSP61.SCH, 1, 0, 1, 0.01s, unsat
PSP62.SCH, 1, 0, 1, 0.01s, unsat
PSP63.SCH, 1, 0, 1, 0.01s, unsat
PSP64.SCH, 46057, 1, 22982, timeout, 175
PSP65.SCH, 58394, 0, 29171, timeout, none
PSP66.SCH, 1, 0, 1, 0.01s, unsat
PSP67.SCH, 84237, 0, 42075, timeout, none
PSP68.SCH, 34992, 0, 17487, timeout, none
PSP69.SCH, 1, 0, 1, 0.01s, unsat
PSP70.SCH, 1, 0, 1, 0.01s, unsat
PSP71.SCH, 69552, 7, 34755, timeout, 65
PSP72.SCH, 1, 0, 1, 0.01s, unsat
PSP73.SCH, 58125, 0, 29004, timeout, none
PSP74.SCH, 269, 1, 134, 3.29s, 68
PSP75.SCH, 33304, 0, 16635, timeout, none
PSP76.SCH, 32117, 0, 16027, timeout, none
PSP77.SCH, 88818, 3, 44363, timeout, 62
PSP78.SCH, 111259, 5, 55589, timeout, 67
PSP79.SCH, 51565, 2, 25741, timeout, 146
PSP80.SCH, 38621, 2, 19293, timeout, 69
PSP81.SCH, 361, 2, 179, 3.89s, 36
PSP82.SCH, 263, 1, 131, 3.19s, 48
PSP83.SCH, 369, 2, 183, 3.91s, 56
PSP84.SCH, 455, 3, 225, 4.77s, 51
PSP85.SCH, 35580, 0, 17731, timeout, none
PSP86.SCH, 12187, 5, 6089, 110.14s, 42
PSP87.SCH, 359, 2, 178, 3.84s, 66
PSP88.SCH, 407, 2, 202, 4.30s, 68
PSP89.SCH, 50898, 0, 25411, timeout, none
PSP90.SCH, 445, 2, 221, 4.73s, 87
PSP91.SCH, 151552, 2, 75740, timeout, 117
PSP92.SCH, 1, 0, 1, 0.01s, unsat
PSP93.SCH, 51875, 0, 25910, timeout, none
PSP94.SCH, 1, 0, 1, 0.01s, unsat
PSP95.SCH, 37538, 0, 18759, timeout, none
PSP96.SCH, 1, 0, 1, 0.01s, unsat
PSP97.SCH, 55981, 1, 27970, timeout, 130
PSP98.SCH, 1, 0, 1, 0.01s, unsat
PSP99.SCH, 41667, 0, 20821, timeout, none
PSP100.SCH, 70517, 5, 35217, timeout, 108
PSP101.SCH, 1, 0, 1, 0.01s, unsat
PSP102.SCH, 53475, 0, 26704, timeout, none
PSP103.SCH, 156603, 0, 78244, timeout, none
PSP104.SCH, 1, 0, 1, 0.01s, unsat
PSP105.SCH, 115212, 6, 57555, timeout, 78
PSP106.SCH, 321, 1, 160, 3.16s, 107
PSP107.SCH, 83531, 0, 41717, timeout, none
PSP108.SCH, 1091, 4, 542, 15.34s, 113
PSP109.SCH, 191, 5, 91, 2.04s, 105
PSP110.SCH, 203, 1, 101, 1.87s, 145
PSP111.SCH, 1, 0, 1, 0.01s, unsat
PSP112.SCH, 56176, 1, 28061, timeout, 57
PSP113.SCH, 67226, 3, 33570, timeout, 52
PSP114.SCH, 64911, 2, 32414, timeout, 42
PSP115.SCH, 161439, 7, 80668, timeout, 185
PSP116.SCH, 493, 2, 245, 5.68s, 39
PSP117.SCH, 233, 1, 116, 2.63s, 142
PSP118.SCH, 2477, 2, 1237, 19.60s, 47
PSP119.SCH, 38781, 0, 19379, timeout, none
PSP120.SCH, 59615, 0, 29789, timeout, none
PSP121.SCH, 1, 0, 1, 0.01s, unsat
