problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 1, 0, 1, 0.01s, unsat
PSP2.SCH, 1, 0, 1, 0.01s, unsat
PSP3.SCH, 1, 0, 1, 0.01s, unsat
PSP4.SCH, 112012, 0, 55993, timeout, none
PSP5.SCH, 1, 0, 1, 0.01s, unsat
PSP6.SCH, 1, 0, 1, 0.01s, unsat
PSP7.SCH, 1, 0, 1, 0.01s, unsat
PSP8.SCH, 1, 0, 1, 0.01s, unsat
PSP9.SCH, 38541, 0, 19264, timeout, none
PSP10.SCH, 1, 0, 1, 0.01s, unsat
PSP11.SCH, 1029, 117, 398, 6.79s, 62
PSP12.SCH, 41601, 0, 20795, timeout, none
PSP13.SCH, 85236, 82, 42527, timeout, 165
PSP14.SCH, 597, 1, 298, 4.56s, 69
PSP15.SCH, 47576, 0, 23779, timeout, none
PSP16.SCH, 66560, 87, 33182, timeout, 128
PSP17.SCH, 58463, 0, 29222, timeout, none
PSP18.SCH, 1, 0, 1, 0.01s, unsat
PSP19.SCH, 1, 0, 1, 0.01s, unsat
PSP20.SCH, 103093, 5, 51528, timeout, 39
PSP21.SCH, 130251, 148, 64965, timeout, 57
PSP22.SCH, 2677, 60, 1279, 22.00s, 78
PSP23.SCH, 53799, 67, 26825, timeout, 60
PSP24.SCH, 58460, 9, 29215, timeout, 179
PSP25.SCH, 3451, 2, 1724, 21.04s, 78
PSP26.SCH, 44497, 0, 22242, timeout, none
PSP27.SCH, 48594, 0, 24289, timeout, none
PSP28.SCH, 75191, 0, 37586, timeout, none
PSP29.SCH, 59, 1, 29, 0.66s, 62
PSP30.SCH, 177, 2, 87, 1.72s, 66
PSP31.SCH, 1, 0, 1, 0.01s, unsat
PSP32.SCH, 38201, 0, 19096, timeout, none
PSP33.SCH, 38258, 0, 19121, timeout, none
PSP34.SCH, 1, 0, 1, 0.01s, unsat
PSP35.SCH, 49761, 0, 24874, timeout, none
PSP36.SCH, 1, 0, 1, 0.01s, unsat
PSP37.SCH, 30806, 0, 15396, timeout, none
PSP38.SCH, 110843, 2, 55409, timeout, 105
PSP39.SCH, 1, 0, 1, 0.01s, unsat
PSP40.SCH, 78779, 1, 39377, timeout, 137
PSP41.SCH, 78794, 2, 39385, timeout, 209
PSP42.SCH, 62373, 0, 31178, timeout, none
PSP43.SCH, 91775, 36, 45841, timeout, 214
PSP44.SCH, 55056, 0, 27521, timeout, none
PSP45.SCH, 95485, 43, 47691, timeout, 79
PSP46.SCH, 59475, 141, 29585, timeout, 103
PSP47.SCH, 60673, 1, 30327, timeout, 211
PSP48.SCH, 599, 3, 297, 5.53s, 54
PSP49.SCH, 1, 0, 1, 0.01s, unsat
PSP50.SCH, 1, 0, 1, 0.01s, unsat
PSP51.SCH, 1535, 3, 765, 12.70s, 71
PSP52.SCH, 253, 1, 126, 1.53s, 80
PSP53.SCH, 97344, 2, 48660, timeout, 48
PSP54.SCH, 52878, 84, 26347, timeout, 39
PSP55.SCH, 139328, 102, 69551, timeout, 141
PSP56.SCH, 3801, 62, 1839, 26.81s, 61
PSP57.SCH, 107970, 43, 53930, timeout, 228
PSP58.SCH, 93093, 212, 46324, timeout, 46
PSP59.SCH, 63691, 0, 31837, timeout, none
PSP60.SCH, 183346, 7, 91653, timeout, 359
PSP61.SCH, 1, 0, 1, 0.01s, unsat
PSP62.SCH, 1, 0, 1, 0.01s, unsat
PSP63.SCH, 1, 0, 1, 0.01s, unsat
PSP64.SCH, 69322, 94, 34557, timeout, 176
PSP65.SCH, 29572, 90, 14689, timeout, 181
PSP66.SCH, 1, 0, 1, 0.01s, unsat
PSP67.SCH, 141305, 0, 70642, timeout, none
PSP68.SCH, 62817, 0, 31399, timeout, none
PSP69.SCH, 1, 0, 1, 0.01s, unsat
PSP70.SCH, 1, 0, 1, 0.01s, unsat
PSP71.SCH, 71359, 109, 35563, timeout, 65
PSP72.SCH, 1, 0, 1, 0.01s, unsat
PSP73.SCH, 115451, 2, 57712, timeout, 64
PSP74.SCH, 144011, 0, 71992, timeout, none
PSP75.SCH, 33887, 0, 16939, timeout, none
PSP76.SCH, 48306, 0, 24145, timeout, none
PSP77.SCH, 72423, 0, 36199, timeout, none
PSP78.SCH, 124569, 10, 62264, timeout, 253
PSP79.SCH, 55448, 0, 27714, timeout, none
PSP80.SCH, 161656, 0, 80816, timeout, none
PSP81.SCH, 343, 6, 166, 3.06s, 36
PSP82.SCH, 53761, 0, 26872, timeout, none
PSP83.SCH, 5297, 160, 2489, 55.03s, 56
PSP84.SCH, 2143, 70, 1002, 17.10s, 51
PSP85.SCH, 73, 1, 36, 0.84s, 54
PSP86.SCH, 16151, 5, 8071, 75.48s, 42
PSP87.SCH, 349, 3, 172, 1.87s, 66
PSP88.SCH, 275, 2, 136, 2.03s, 68
PSP89.SCH, 16619, 15, 8295, 144.46s, 80
PSP90.SCH, 977, 85, 404, 6.36s, 87
PSP91.SCH, 43636, 4, 21807, timeout, 114
PSP92.SCH, 1, 0, 1, 0.01s, unsat
PSP93.SCH, 58446, 0, 29214, timeout, none
PSP94.SCH, 1, 0, 1, 0.01s, unsat
PSP95.SCH, 61656, 2, 30819, timeout, 111
PSP96.SCH, 1, 0, 1, 0.01s, unsat
PSP97.SCH, 54731, 1, 27357, timeout, 130
PSP98.SCH, 1, 0, 1, 0.01s, unsat
PSP99.SCH, 31900, 0, 15946, timeout, none
PSP100.SCH, 45933, 0, 22958, timeout, none
PSP101.SCH, 1, 0, 1, 0.01s, unsat
PSP102.SCH, 36109, 0, 18051, timeout, none
PSP103.SCH, 160631, 3, 80299, timeout, 81
PSP104.SCH, 1, 0, 1, 0.01s, unsat
PSP105.SCH, 12515, 42, 6216, 168.73s, 60
PSP106.SCH, 164557, 0, 82266, timeout, none
PSP107.SCH, 130399, 2, 65186, timeout, 69
PSP108.SCH, 2081, 1, 1040, 32.26s, 113
PSP109.SCH, 99, 2, 48, 1.01s, 105
PSP110.SCH, 213, 1, 106, 1.43s, 145
PSP111.SCH, 1, 0, 1, 0.01s, unsat
PSP112.SCH, 59065, 1, 29524, timeout, 57
PSP113.SCH, 45545, 2, 22763, timeout, 328
PSP114.SCH, 100092, 3, 50032, timeout, 42
PSP115.SCH, 137120, 0, 68552, timeout, none
PSP116.SCH, 223, 3, 109, 2.45s, 39
PSP117.SCH, 73, 1, 36, 0.81s, 142
PSP118.SCH, 235, 3, 115, 2.18s, 47
PSP119.SCH, 42140, 0, 21065, timeout, none
PSP120.SCH, 171510, 1, 85744, timeout, 97
PSP121.SCH, 1, 0, 1, 0.01s, unsat
