problem, nodes, solutions, fails, time, optimum
j301_1.sm, 64381, 5, 32178, timeout, 50
j301_2.sm, 141672, 0, 70824, timeout, none
j301_3.sm, 56039, 1, 28011, timeout, 56
j301_4.sm, 48312, 4, 24145, timeout, 65
j301_5.sm, 47256, 4, 23616, timeout, 42
j301_6.sm, 43492, 1, 21739, timeout, 49
j301_7.sm, 2431, 8, 1208, 27.61s, 60
j301_8.sm, 619, 8, 302, 6.54s, 53
j301_9.sm, 46506, 4, 23243, timeout, 49
j301_10.sm, 62302, 2, 31140, timeout, 58
j302_1.sm, 47958, 4, 23969, timeout, 41
j302_2.sm, 213555, 0, 106766, timeout, none
j302_3.sm, 65079, 0, 32530, timeout, none
j302_4.sm, 26749, 6, 13369, 194.78s, 43
j302_5.sm, 179, 2, 88, 1.54s, 51
j302_6.sm, 105618, 0, 52798, timeout, none
j302_7.sm, 659, 4, 326, 6.57s, 47
j302_8.sm, 38918, 7, 19447, timeout, 60
j302_9.sm, 1027, 7, 507, 8.49s, 54
j302_10.sm, 47345, 4, 23662, timeout, 47
j303_1.sm, 445, 3, 220, 4.63s, 72
j303_2.sm, 80136, 2, 40055, timeout, 46
j303_3.sm, 299, 3, 147, 3.13s, 57
j303_4.sm, 413, 2, 205, 4.79s, 98
j303_5.sm, 66067, 3, 33023, timeout, 53
j303_6.sm, 131, 2, 64, 1.47s, 54
j303_7.sm, 337, 2, 167, 4.05s, 48
j303_8.sm, 65, 1, 32, 0.79s, 54
j303_9.sm, 51643, 2, 25814, timeout, 68
j303_10.sm, 61150, 1, 30568, timeout, 71
j304_1.sm, 41, 1, 20, 0.41s, 49
j304_2.sm, 45, 1, 22, 0.49s, 60
j304_3.sm, 37, 1, 18, 0.39s, 47
j304_4.sm, 37, 1, 18, 0.38s, 57
j304_5.sm, 41, 1, 20, 0.45s, 59
j304_6.sm, 39, 1, 19, 0.39s, 45
j304_7.sm, 41, 1, 20, 0.42s, 56
j304_8.sm, 39, 1, 19, 0.40s, 55
j304_9.sm, 47, 1, 23, 0.49s, 38
j304_10.sm, 47, 1, 23, 0.51s, 48
j305_1.sm, 58258, 4, 29119, timeout, 60
j305_2.sm, 100543, 0, 50261, timeout, none
j305_3.sm, 83809, 4, 41893, timeout, 103
j305_4.sm, 68884, 2, 34429, timeout, 92
j305_5.sm, 85674, 0, 42826, timeout, none
j305_6.sm, 86187, 0, 43082, timeout, none
j305_7.sm, 84291, 0, 42135, timeout, none
j305_8.sm, 106291, 94, 53041, timeout, 81
j305_9.sm, 73928, 1, 36953, timeout, 67
j305_10.sm, 84828, 0, 42402, timeout, none
j306_1.sm, 58080, 3, 29029, timeout, 71
j306_2.sm, 64505, 2, 32240, timeout, 73
j306_3.sm, 93218, 0, 46600, timeout, none
j306_4.sm, 48437, 10, 24203, timeout, 47
j306_5.sm, 61967, 6, 30970, timeout, 68
j306_6.sm, 48067, 1, 24026, timeout, 49
j306_7.sm, 40179, 13, 20070, timeout, 52
j306_8.sm, 84948, 6, 42460, timeout, 44
j306_9.sm, 179, 3, 87, 1.87s, 51
j306_10.sm, 102483, 0, 51232, timeout, none
j307_1.sm, 61579, 0, 30781, timeout, none
j307_2.sm, 109708, 6, 54842, timeout, 46
j307_3.sm, 42167, 1, 21078, timeout, 50
j307_4.sm, 52654, 1, 26321, timeout, 45
j307_5.sm, 143374, 0, 71676, timeout, none
j307_6.sm, 217, 4, 105, 1.92s, 35
j307_7.sm, 57532, 6, 28755, timeout, 51
j307_8.sm, 137, 2, 67, 1.70s, 44
j307_9.sm, 72511, 1, 36246, timeout, 68
j307_10.sm, 80311, 0, 40147, timeout, none
j308_1.sm, 45, 1, 22, 0.46s, 44
j308_2.sm, 43, 1, 21, 0.44s, 51
j308_3.sm, 47, 1, 23, 0.49s, 53
j308_4.sm, 43, 1, 21, 0.45s, 48
j308_5.sm, 39, 1, 19, 0.38s, 58
j308_6.sm, 47, 1, 23, 0.48s, 47
j308_7.sm, 47, 1, 23, 0.51s, 41
j308_8.sm, 41, 1, 20, 0.45s, 51
j308_9.sm, 43, 1, 21, 0.46s, 39
j308_10.sm, 45, 1, 22, 0.47s, 67
j309_1.sm, 68671, 0, 34325, timeout, none
j309_2.sm, 56508, 0, 28244, timeout, none
