problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 97, 2, 47, 0.18s, 26
PSP2.SCH, 1, 0, 1, 0.01s, unsat
PSP3.SCH, 6019, 8, 3002, 13.98s, 36
PSP4.SCH, 457, 1, 228, 0.97s, 39
PSP5.SCH, 117, 2, 57, 0.23s, 32
PSP6.SCH, 1, 0, 1, 0.01s, unsat
PSP7.SCH, 99, 1, 49, 0.19s, 43
PSP8.SCH, 395489, 0, 197730, timeout, none
PSP9.SCH, 605, 2, 301, 1.49s, 45
PSP10.SCH, 19697, 2, 9847, 46.38s, 36
PSP11.SCH, 6105, 2, 3051, 13.92s, 31
PSP12.SCH, 1, 0, 1, 0.01s, unsat
PSP13.SCH, 3621, 2, 1809, 8.00s, 40
PSP14.SCH, 1, 0, 1, 0.01s, unsat
PSP15.SCH, 7419, 1, 3709, 17.29s, 39
PSP16.SCH, 306843, 1, 153406, timeout, 30
PSP17.SCH, 1, 0, 1, 0.00s, unsat
PSP18.SCH, 147, 2, 72, 0.27s, 27
PSP19.SCH, 171, 1, 85, 0.36s, 29
PSP20.SCH, 346219, 1, 173092, timeout, 39
PSP21.SCH, 1807, 1, 903, 3.92s, 37
PSP22.SCH, 263509, 0, 131743, timeout, none
PSP23.SCH, 21807, 1, 10903, 47.21s, 34
PSP24.SCH, 83, 1, 41, 0.16s, 33
PSP25.SCH, 65125, 2, 32561, 146.03s, 40
PSP26.SCH, 1, 0, 1, 0.00s, unsat
PSP27.SCH, 1, 0, 1, 0.00s, unsat
PSP28.SCH, 5375, 2, 2686, 11.94s, 34
PSP29.SCH, 225, 2, 111, 0.44s, 32
PSP30.SCH, 34057, 1, 17028, 72.13s, 32
PSP31.SCH, 1, 0, 1, 0.01s, unsat
PSP32.SCH, 1, 0, 1, 0.01s, unsat
PSP33.SCH, 246328, 3, 123157, timeout, 70
PSP34.SCH, 276170, 0, 138074, timeout, none
PSP35.SCH, 13147, 1, 6573, 30.68s, 45
PSP36.SCH, 331, 4, 162, 0.71s, 55
PSP37.SCH, 819, 3, 407, 1.90s, 32
PSP38.SCH, 10821, 2, 5409, 26.49s, 45
PSP39.SCH, 89, 3, 42, 0.16s, 49
PSP40.SCH, 1, 0, 1, 0.01s, unsat
PSP41.SCH, 1, 0, 1, 0.01s, unsat
PSP42.SCH, 1, 0, 1, 0.01s, unsat
PSP43.SCH, 23411, 1, 11705, 54.53s, 29
PSP44.SCH, 47929, 1, 23964, 108.91s, 35
PSP45.SCH, 163, 2, 80, 0.32s, 36
PSP46.SCH, 5685, 2, 2841, 13.16s, 31
PSP47.SCH, 2773, 3, 1384, 5.87s, 35
PSP48.SCH, 1, 0, 1, 0.01s, unsat
PSP49.SCH, 11903, 1, 5951, 29.43s, 27
PSP50.SCH, 55159, 4, 27576, 112.82s, 68
PSP51.SCH, 1, 0, 1, 0.00s, unsat
PSP52.SCH, 39165, 2, 19581, 88.51s, 29
PSP53.SCH, 100747, 3, 50371, 216.73s, 36
PSP54.SCH, 270195, 2, 135074, timeout, 34
PSP55.SCH, 1, 0, 1, 0.01s, unsat
PSP56.SCH, 1559, 2, 778, 3.33s, 34
PSP57.SCH, 3739, 2, 1868, 8.90s, 40
PSP58.SCH, 91, 1, 45, 0.18s, 19
PSP59.SCH, 157777, 2, 78887, 345.47s, 37
PSP60.SCH, 7675, 4, 3834, 16.92s, 37
PSP61.SCH, 1, 0, 1, 0.01s, unsat
PSP62.SCH, 1513, 2, 755, 3.61s, 54
PSP63.SCH, 9131, 1, 4565, 23.03s, 67
PSP64.SCH, 15593, 1, 7796, 41.38s, 47
PSP65.SCH, 41469, 1, 20734, 106.64s, 49
PSP66.SCH, 1, 0, 1, 0.01s, unsat
PSP67.SCH, 1, 0, 1, 0.01s, unsat
PSP68.SCH, 1, 0, 1, 0.01s, unsat
PSP69.SCH, 235, 4, 114, 0.51s, 46
PSP70.SCH, 11201, 2, 5599, 28.41s, 54
PSP71.SCH, 1, 0, 1, 0.01s, unsat
PSP72.SCH, 1, 0, 1, 0.01s, unsat
