problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 97, 3, 46, 0.16s, 26
PSP2.SCH, 1, 0, 1, 0.01s, unsat
PSP3.SCH, 5039, 8, 2512, 11.19s, 36
PSP4.SCH, 469, 2, 233, 0.98s, 39
PSP5.SCH, 109, 3, 52, 0.21s, 32
PSP6.SCH, 1, 0, 1, 0.01s, unsat
PSP7.SCH, 113, 1, 56, 0.21s, 43
PSP8.SCH, 395312, 0, 197644, timeout, none
PSP9.SCH, 367, 2, 182, 0.89s, 45
PSP10.SCH, 15107, 3, 7551, 34.92s, 36
/home/LS2N/talbot-p-1/absolute-project/kobe-rcpsp/data/rcpsp-max/sm_j10/PSP11.SCH: 
[Octagon(Z)] Cannot interpret the formula 2 >= 0 with an exact approximation in the octagon domain.
PSP12.SCH, 1, 0, 1, 0.01s, unsat
PSP13.SCH, 3549, 2, 1773, 7.61s, 40
PSP14.SCH, 1, 0, 1, 0.01s, unsat
PSP15.SCH, 7851, 1, 3925, 18.02s, 39
PSP16.SCH, 308788, 2, 154378, timeout, 30
PSP17.SCH, 1, 0, 1, 0.00s, unsat
PSP18.SCH, 149, 3, 72, 0.27s, 27
PSP19.SCH, 127, 1, 63, 0.26s, 29
/home/LS2N/talbot-p-1/absolute-project/kobe-rcpsp/data/rcpsp-max/sm_j10/PSP20.SCH: 
[Octagon(Z)] Cannot interpret the formula 1 >= 0 with an exact approximation in the octagon domain.
PSP21.SCH, 1801, 1, 900, 3.75s, 37
PSP22.SCH, 263615, 0, 131797, timeout, none
PSP23.SCH, 21807, 2, 10902, 47.20s, 34
PSP24.SCH, 83, 2, 40, 0.16s, 33
PSP25.SCH, 64657, 2, 32327, 145.97s, 40
PSP26.SCH, 1, 0, 1, 0.00s, unsat
PSP27.SCH, 1, 0, 1, 0.00s, unsat
PSP28.SCH, 5321, 3, 2658, 11.87s, 34
PSP29.SCH, 223, 2, 110, 0.44s, 32
PSP30.SCH, 34057, 1, 17028, 72.08s, 32
PSP31.SCH, 1, 0, 1, 0.01s, unsat
PSP32.SCH, 1, 0, 1, 0.01s, unsat
PSP33.SCH, 250927, 4, 125452, timeout, 70
PSP34.SCH, 276238, 0, 138108, timeout, none
PSP35.SCH, 9663, 1, 4831, 21.63s, 45
PSP36.SCH, 287, 5, 139, 0.59s, 55
PSP37.SCH, 453, 3, 224, 1.03s, 32
PSP38.SCH, 7433, 2, 3715, 17.75s, 45
PSP39.SCH, 89, 5, 40, 0.17s, 49
