problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 97, 2, 47, 0.14s, 26
PSP2.SCH, 1, 0, 1, 0.01s, unsat
PSP3.SCH, 95, 1, 47, 0.16s, 36
PSP4.SCH, 385, 3, 190, 0.65s, 39
PSP5.SCH, 477, 2, 237, 0.57s, 32
PSP6.SCH, 1, 0, 1, 0.01s, unsat
PSP7.SCH, 135, 1, 67, 0.16s, 43
PSP8.SCH, 2407, 2, 1202, 2.52s, 40
PSP9.SCH, 5517, 5, 2754, 8.61s, 45
PSP10.SCH, 51767, 1, 25883, 99.34s, 36
/home/LS2N/talbot-p-1/absolute-project/kobe-rcpsp/data/rcpsp-max/sm_j10/PSP11.SCH: 
[Octagon(Z)] Cannot interpret the formula 2 >= 0 with an exact approximation in the octagon domain.
PSP12.SCH, 1, 0, 1, 0.01s, unsat
PSP13.SCH, 14847, 4, 7420, 25.88s, 40
PSP14.SCH, 1, 0, 1, 0.01s, unsat
PSP15.SCH, 372788, 3, 186380, timeout, 42
PSP16.SCH, 418875, 2, 209436, 413.71s, 30
PSP17.SCH, 1, 0, 1, 0.00s, unsat
PSP18.SCH, 569, 4, 281, 0.67s, 27
PSP19.SCH, 169, 3, 82, 0.26s, 29
/home/LS2N/talbot-p-1/absolute-project/kobe-rcpsp/data/rcpsp-max/sm_j10/PSP20.SCH: 
[Octagon(Z)] Cannot interpret the formula 1 >= 0 with an exact approximation in the octagon domain.
PSP21.SCH, 3553, 3, 1774, 4.48s, 37
PSP22.SCH, 131, 2, 64, 0.23s, 38
PSP23.SCH, 97, 1, 48, 0.15s, 34
PSP24.SCH, 83, 1, 41, 0.12s, 33
PSP25.SCH, 2773, 2, 1385, 3.28s, 40
PSP26.SCH, 1, 0, 1, 0.00s, unsat
PSP27.SCH, 1, 0, 1, 0.00s, unsat
PSP28.SCH, 121, 2, 59, 0.17s, 34
PSP29.SCH, 79, 2, 38, 0.13s, 32
PSP30.SCH, 6593, 5, 3292, 9.00s, 32
PSP31.SCH, 1, 0, 1, 0.01s, unsat
PSP32.SCH, 1, 0, 1, 0.01s, unsat
PSP33.SCH, 514156, 2, 257062, timeout, 78
PSP34.SCH, 32347, 5, 16169, 51.78s, 58
PSP35.SCH, 116297, 3, 58146, 206.18s, 45
PSP36.SCH, 125, 6, 57, 0.21s, 55
PSP37.SCH, 409, 2, 203, 0.83s, 32
PSP38.SCH, 3093, 2, 1545, 6.01s, 45
PSP39.SCH, 95, 8, 40, 0.17s, 49
PSP40.SCH, 1, 0, 1, 0.01s, unsat
PSP41.SCH, 1, 0, 1, 0.01s, unsat
PSP42.SCH, 1, 0, 1, 0.01s, unsat
PSP43.SCH, 72583, 3, 36289, 102.80s, 29
PSP44.SCH, 461298, 5, 230637, timeout, 37
PSP45.SCH, 479, 3, 237, 0.68s, 36
PSP46.SCH, 659, 2, 328, 1.14s, 31
PSP47.SCH, 285, 3, 140, 0.45s, 35
PSP48.SCH, 1, 0, 1, 0.01s, unsat
PSP49.SCH, 217, 5, 104, 0.33s, 27
PSP50.SCH, 291215, 3, 145605, 421.38s, 68
PSP51.SCH, 1, 0, 1, 0.00s, unsat
PSP52.SCH, 462197, 1, 231088, timeout, 34
PSP53.SCH, 277, 1, 138, 0.50s, 36
PSP54.SCH, 93, 1, 46, 0.16s, 32
PSP55.SCH, 1, 0, 1, 0.01s, unsat
PSP56.SCH, 131, 2, 64, 0.18s, 34
PSP57.SCH, 85, 1, 42, 0.13s, 40
PSP58.SCH, 1017, 3, 506, 1.20s, 19
PSP59.SCH, 88241, 10, 44111, 167.57s, 37
PSP60.SCH, 255, 4, 124, 0.36s, 37
PSP61.SCH, 1, 0, 1, 0.01s, unsat
PSP62.SCH, 2013, 9, 998, 4.11s, 54
PSP63.SCH, 16021, 1, 8010, 37.81s, 67
PSP64.SCH, 20839, 3, 10417, 36.31s, 47
PSP65.SCH, 74545, 11, 37262, 192.99s, 49
PSP66.SCH, 1, 0, 1, 0.01s, unsat
PSP67.SCH, 1, 0, 1, 0.01s, unsat
PSP68.SCH, 1, 0, 1, 0.01s, unsat
PSP69.SCH, 41, 2, 19, 0.08s, 46
PSP70.SCH, 1603, 5, 797, 3.67s, 54
PSP71.SCH, 1, 0, 1, 0.01s, unsat
PSP72.SCH, 1, 0, 1, 0.01s, unsat
PSP73.SCH, 15563, 2, 7780, 15.79s, 31
PSP74.SCH, 1, 0, 1, 0.01s, unsat
