problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 255, 50, 78, 0.04s, 26
PSP2.SCH, 1, 0, 1, 0.01s, unsat
PSP3.SCH, 5683, 31, 2811, 0.74s, 36
PSP4.SCH, 5955, 38, 2940, 0.73s, 39
PSP5.SCH, 537, 34, 235, 0.09s, 32
PSP6.SCH, 1, 0, 1, 0.01s, unsat
PSP7.SCH, 761, 44, 337, 0.09s, 43
PSP8.SCH, 4615, 44, 2264, 0.65s, 40
PSP9.SCH, 23529, 53, 11712, 5.77s, 45
PSP10.SCH, 168935, 14, 84454, 38.15s, 36
/home/LS2N/talbot-p-1/absolute-project/kobe-rcpsp/data/rcpsp-max/sm_j10/PSP11.SCH: 
[Octagon(Z)] Cannot interpret the formula 2 >= 0 with an exact approximation in the octagon domain.
PSP12.SCH, 1, 0, 1, 0.01s, unsat
PSP13.SCH, 56735, 52, 28316, 7.83s, 40
PSP14.SCH, 1, 0, 1, 0.01s, unsat
PSP15.SCH, 87607, 51, 43753, 12.58s, 39
PSP16.SCH, 6643889, 39, 3321901, timeout, 30
PSP17.SCH, 1, 0, 1, 0.00s, unsat
PSP18.SCH, 333, 58, 109, 0.05s, 27
PSP19.SCH, 879, 38, 402, 0.15s, 29
/home/LS2N/talbot-p-1/absolute-project/kobe-rcpsp/data/rcpsp-max/sm_j10/PSP20.SCH: 
[Octagon(Z)] Cannot interpret the formula 1 >= 0 with an exact approximation in the octagon domain.
PSP21.SCH, 26325, 51, 13112, 3.20s, 37
PSP22.SCH, 54925, 22, 27441, 7.54s, 38
PSP23.SCH, 381, 59, 132, 0.05s, 34
PSP24.SCH, 117, 25, 34, 0.02s, 33
PSP25.SCH, 335141, 48, 167523, 32.30s, 40
PSP26.SCH, 1, 0, 1, 0.00s, unsat
PSP27.SCH, 1, 0, 1, 0.00s, unsat
PSP28.SCH, 253, 48, 79, 0.04s, 34
PSP29.SCH, 849, 42, 383, 0.10s, 32
PSP30.SCH, 230377, 46, 115143, 23.18s, 32
PSP31.SCH, 1, 0, 1, 0.01s, unsat
PSP32.SCH, 1, 0, 1, 0.01s, unsat
PSP33.SCH, 3497045, 22, 1748497, timeout, 71
PSP34.SCH, 49225, 28, 24585, 11.62s, 58
PSP35.SCH, 570711, 18, 285338, 99.66s, 45
PSP36.SCH, 291, 36, 110, 0.08s, 56
PSP37.SCH, 2275, 17, 1121, 0.69s, 32
PSP38.SCH, 21283, 19, 10623, 5.56s, 45
PSP39.SCH, 181, 39, 52, 0.04s, 49
PSP40.SCH, 1, 0, 1, 0.01s, unsat
PSP41.SCH, 1, 0, 1, 0.01s, unsat
PSP42.SCH, 1, 0, 1, 0.01s, unsat
PSP43.SCH, 5475, 48, 2690, 0.69s, 29
PSP44.SCH, 458485, 44, 229199, 54.54s, 35
PSP45.SCH, 2767, 22, 1362, 0.53s, 37
PSP46.SCH, 13637, 46, 6773, 2.06s, 31
PSP47.SCH, 3261, 27, 1604, 0.49s, 35
PSP48.SCH, 1, 0, 1, 0.01s, unsat
