problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 81, 6, 35, 0.12s, 26
PSP2.SCH, 1, 0, 1, 0.01s, unsat
PSP3.SCH, 23427, 14, 11700, 50.07s, 36
PSP4.SCH, 5029, 1, 2514, 9.00s, 39
PSP5.SCH, 465, 5, 228, 0.91s, 32
PSP6.SCH, 1, 0, 1, 0.01s, unsat
PSP7.SCH, 344704, 1, 172347, timeout, 51
PSP8.SCH, 308548, 8, 154263, timeout, 47
PSP9.SCH, 38971, 10, 19476, 79.63s, 45
PSP10.SCH, 47187, 3, 23591, 99.20s, 36
/home/LS2N/talbot-p-1/absolute-project/kobe-rcpsp/data/rcpsp-max/sm_j10/PSP11.SCH: 
[Octagon(Z)] Cannot interpret the formula 2 >= 0 with an exact approximation in the octagon domain.
PSP12.SCH, 1, 0, 1, 0.01s, unsat
PSP13.SCH, 18369, 3, 9182, 34.67s, 40
PSP14.SCH, 1, 0, 1, 0.01s, unsat
PSP15.SCH, 483536, 0, 241763, timeout, none
PSP16.SCH, 394158, 4, 197070, timeout, 31
PSP17.SCH, 1, 0, 1, 0.00s, unsat
PSP18.SCH, 183, 3, 89, 0.31s, 27
PSP19.SCH, 1081, 2, 539, 2.09s, 29
/home/LS2N/talbot-p-1/absolute-project/kobe-rcpsp/data/rcpsp-max/sm_j10/PSP20.SCH: 
[Octagon(Z)] Cannot interpret the formula 1 >= 0 with an exact approximation in the octagon domain.
PSP21.SCH, 50621, 1, 25310, 92.35s, 37
PSP22.SCH, 377904, 0, 188948, timeout, none
PSP23.SCH, 31, 1, 15, 0.05s, 34
PSP24.SCH, 23, 3, 9, 0.03s, 33
PSP25.SCH, 223525, 2, 111761, 432.93s, 40
PSP26.SCH, 1, 0, 1, 0.00s, unsat
PSP27.SCH, 1, 0, 1, 0.00s, unsat
PSP28.SCH, 231, 5, 111, 0.33s, 34
PSP29.SCH, 711, 28, 328, 0.84s, 32
PSP30.SCH, 347030, 0, 173511, timeout, none
PSP31.SCH, 1, 0, 1, 0.01s, unsat
PSP32.SCH, 1, 0, 1, 0.01s, unsat
PSP33.SCH, 368752, 1, 184372, timeout, 72
PSP34.SCH, 317361, 0, 158676, timeout, none
PSP35.SCH, 318467, 10, 159221, timeout, 45
PSP36.SCH, 5275, 4, 2634, 10.39s, 55
PSP37.SCH, 2007, 7, 997, 3.77s, 32
PSP38.SCH, 86159, 19, 43061, 187.40s, 45
PSP39.SCH, 37, 2, 17, 0.07s, 49
PSP40.SCH, 1, 0, 1, 0.01s, unsat
PSP41.SCH, 1, 0, 1, 0.01s, unsat
PSP42.SCH, 1, 0, 1, 0.01s, unsat
PSP43.SCH, 61911, 5, 30951, 118.28s, 29
PSP44.SCH, 427673, 0, 213832, timeout, none
PSP45.SCH, 397, 2, 197, 0.83s, 37
PSP46.SCH, 21935, 3, 10965, 38.47s, 31
PSP47.SCH, 19543, 24, 9748, 40.30s, 35
PSP48.SCH, 1, 0, 1, 0.01s, unsat
PSP49.SCH, 328473, 6, 164227, timeout, 29
PSP50.SCH, 110927, 4, 55460, 205.24s, 68
PSP51.SCH, 1, 0, 1, 0.00s, unsat
PSP52.SCH, 155447, 3, 77721, 282.35s, 29
PSP53.SCH, 355033, 3, 177511, timeout, 39
PSP54.SCH, 888644, 0, 444317, timeout, none
PSP55.SCH, 1, 0, 1, 0.01s, unsat
PSP56.SCH, 122689, 2, 61343, 218.02s, 34
PSP57.SCH, 75987, 4, 37990, 137.38s, 40
PSP58.SCH, 85, 4, 39, 0.09s, 19
PSP59.SCH, 320770, 4, 160378, timeout, 37
PSP60.SCH, 17517, 5, 8754, 31.14s, 37
PSP61.SCH, 1, 0, 1, 0.01s, unsat
PSP62.SCH, 3293, 8, 1639, 7.11s, 54
PSP63.SCH, 53261, 2, 26629, 120.39s, 67
PSP64.SCH, 149715, 1, 74857, 301.89s, 47
PSP65.SCH, 270039, 16, 135001, timeout, 49
PSP66.SCH, 1, 0, 1, 0.01s, unsat
PSP67.SCH, 1, 0, 1, 0.01s, unsat
PSP68.SCH, 1, 0, 1, 0.01s, unsat
PSP69.SCH, 53, 16, 11, 0.12s, 46
PSP70.SCH, 27903, 9, 13943, 59.99s, 54
PSP71.SCH, 1, 0, 1, 0.01s, unsat
