problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 25, 2, 11, 0.01s, 26
PSP2.SCH, 1, 0, 1, 0.01s, unsat
PSP3.SCH, 6033, 5, 3012, 0.86s, 36
PSP4.SCH, 6339, 1, 3169, 0.84s, 39
PSP5.SCH, 455, 1, 227, 0.08s, 32
PSP6.SCH, 1, 0, 1, 0.01s, unsat
PSP7.SCH, 105, 1, 52, 0.02s, 43
PSP8.SCH, 4565, 5, 2278, 0.72s, 40
PSP9.SCH, 36933, 2, 18465, 8.12s, 45
PSP10.SCH, 295381, 1, 147690, 61.64s, 36
PSP11.SCH, 5269, 2, 2633, 0.75s, 31
PSP12.SCH, 1, 0, 1, 0.01s, unsat
PSP13.SCH, 56427, 3, 28211, 8.55s, 40
PSP14.SCH, 1, 0, 1, 0.01s, unsat
PSP15.SCH, 93321, 2, 46659, 14.86s, 39
PSP16.SCH, 5846381, 1, 2923185, timeout, 30
PSP17.SCH, 1, 0, 1, 0.00s, unsat
PSP18.SCH, 49, 1, 24, 0.01s, 27
PSP19.SCH, 787, 2, 392, 0.15s, 29
PSP20.SCH, 1504971, 2, 752484, 218.34s, 39
PSP21.SCH, 25083, 1, 12541, 3.41s, 37
PSP22.SCH, 54975, 1, 27487, 8.35s, 38
PSP23.SCH, 101, 1, 50, 0.02s, 34
PSP24.SCH, 19, 1, 9, 0.01s, 33
PSP25.SCH, 334617, 2, 167307, 36.72s, 40
PSP26.SCH, 1, 0, 1, 0.00s, unsat
PSP27.SCH, 1, 0, 1, 0.00s, unsat
PSP28.SCH, 67, 2, 32, 0.02s, 34
PSP29.SCH, 41, 1, 20, 0.01s, 32
PSP30.SCH, 229819, 1, 114909, 25.87s, 32
PSP31.SCH, 1, 0, 1, 0.01s, unsat
PSP32.SCH, 1, 0, 1, 0.01s, unsat
PSP33.SCH, 3374434, 2, 1687212, timeout, 71
PSP34.SCH, 69133, 1, 34566, 16.59s, 58
PSP35.SCH, 850915, 1, 425457, 157.65s, 45
PSP36.SCH, 259, 1, 129, 0.09s, 55
PSP37.SCH, 4519, 2, 2258, 1.24s, 32
PSP38.SCH, 31371, 3, 15683, 7.78s, 45
PSP39.SCH, 41, 3, 18, 0.02s, 49
PSP40.SCH, 1, 0, 1, 0.01s, unsat
PSP41.SCH, 1, 0, 1, 0.01s, unsat
PSP42.SCH, 1, 0, 1, 0.01s, unsat
PSP43.SCH, 5165, 1, 2582, 0.73s, 29
PSP44.SCH, 461723, 4, 230858, 61.04s, 35
PSP45.SCH, 1177, 1, 588, 0.26s, 36
PSP46.SCH, 13445, 2, 6721, 2.23s, 31
PSP47.SCH, 3965, 2, 1981, 0.59s, 35
PSP48.SCH, 1, 0, 1, 0.01s, unsat
PSP49.SCH, 2445, 7, 1216, 0.36s, 27
PSP50.SCH, 26051, 3, 13023, 3.83s, 68
PSP51.SCH, 1, 0, 1, 0.00s, unsat
PSP52.SCH, 102067, 3, 51031, 14.15s, 29
PSP53.SCH, 4489512, 4, 2244748, timeout, 36
PSP54.SCH, 785, 1, 392, 0.13s, 32
PSP55.SCH, 1, 0, 1, 0.01s, unsat
PSP56.SCH, 73, 2, 35, 0.02s, 34
PSP57.SCH, 345, 3, 170, 0.05s, 40
PSP58.SCH, 63, 2, 30, 0.01s, 19
PSP59.SCH, 793897, 3, 396946, 89.65s, 37
PSP60.SCH, 89, 2, 43, 0.02s, 37
PSP61.SCH, 1, 0, 1, 0.01s, unsat
PSP62.SCH, 17439, 3, 8717, 3.99s, 54
PSP63.SCH, 116729, 1, 58364, 29.17s, 67
PSP64.SCH, 35379, 1, 17689, 8.87s, 47
PSP65.SCH, 700431, 3, 350213, 215.75s, 49
PSP66.SCH, 1, 0, 1, 0.01s, unsat
PSP67.SCH, 1, 0, 1, 0.01s, unsat
PSP68.SCH, 1, 0, 1, 0.01s, unsat
