problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 1, 0, 1, 0.01s, unsat
PSP2.SCH, 1, 0, 1, 0.01s, unsat
PSP3.SCH, 1, 0, 1, 0.01s, unsat
PSP4.SCH, 1, 0, 1, 0.01s, unsat
PSP5.SCH, 1, 0, 1, 0.01s, unsat
PSP6.SCH, 1, 0, 1, 0.01s, unsat
PSP7.SCH, 557, 7, 272, 0.35s, 65
PSP8.SCH, 961340, 2, 480661, timeout, 76
PSP9.SCH, 1, 0, 1, 0.01s, unsat
PSP10.SCH, 1, 0, 1, 0.01s, unsat
PSP11.SCH, 1181608, 3, 590795, timeout, 66
PSP12.SCH, 1, 0, 1, 0.01s, unsat
PSP13.SCH, 1258705, 1, 629345, timeout, 61
PSP14.SCH, 2214989, 0, 1107487, timeout, none
PSP15.SCH, 928705, 8, 464340, timeout, 93
PSP16.SCH, 626634, 3, 313312, timeout, 51
PSP17.SCH, 1197264, 1, 598624, timeout, 49
PSP18.SCH, 125319, 3, 62657, 95.06s, 39
PSP19.SCH, 1004229, 2, 502104, timeout, 42
PSP20.SCH, 1, 0, 1, 0.01s, unsat
PSP21.SCH, 1003480, 1, 501730, timeout, 33
PSP22.SCH, 1248243, 1, 624114, timeout, 44
PSP23.SCH, 1, 0, 1, 0.01s, unsat
PSP24.SCH, 253, 3, 124, 0.18s, 47
PSP25.SCH, 1122697, 1, 561339, timeout, 30
PSP26.SCH, 105, 1, 52, 0.07s, 41
PSP27.SCH, 97, 1, 48, 0.07s, 60
PSP28.SCH, 1181688, 3, 590836, timeout, 39
PSP29.SCH, 105, 1, 52, 0.07s, 49
PSP30.SCH, 776128, 1, 388059, timeout, 52
PSP31.SCH, 1, 0, 1, 0.01s, unsat
PSP32.SCH, 695203, 2, 347594, timeout, 74
PSP33.SCH, 1, 0, 1, 0.01s, unsat
PSP34.SCH, 831477, 1, 415731, timeout, 95
PSP35.SCH, 891864, 1, 445924, timeout, 116
PSP36.SCH, 654973, 2, 327475, timeout, 78
PSP37.SCH, 284992, 0, 142493, timeout, none
PSP38.SCH, 840299, 1, 420142, timeout, 107
PSP39.SCH, 1430322, 0, 715154, timeout, none
PSP40.SCH, 699770, 1, 349878, timeout, 96
PSP41.SCH, 1, 0, 1, 0.01s, unsat
PSP42.SCH, 1171058, 2, 585518, timeout, 46
PSP43.SCH, 1, 0, 1, 0.01s, unsat
PSP44.SCH, 1, 0, 1, 0.01s, unsat
PSP45.SCH, 196497, 9, 98240, 173.58s, 37
PSP46.SCH, 1236184, 1, 618083, timeout, 60
PSP47.SCH, 894057, 1, 447021, timeout, 50
PSP48.SCH, 780303, 2, 390145, timeout, 53
PSP49.SCH, 1, 0, 1, 0.01s, unsat
PSP50.SCH, 10663, 5, 5327, 8.60s, 57
PSP51.SCH, 405, 3, 200, 0.34s, 41
PSP52.SCH, 285, 2, 141, 0.24s, 32
PSP53.SCH, 93, 2, 45, 0.10s, 72
PSP54.SCH, 167, 2, 82, 0.15s, 47
PSP55.SCH, 6517, 8, 3251, 7.05s, 45
PSP56.SCH, 215, 2, 106, 0.18s, 48
PSP57.SCH, 599, 6, 294, 0.50s, 48
PSP58.SCH, 1022987, 3, 511483, timeout, 63
PSP59.SCH, 495, 7, 241, 0.50s, 42
PSP60.SCH, 377, 5, 184, 0.36s, 40
PSP61.SCH, 1, 0, 1, 0.01s, unsat
PSP62.SCH, 1, 0, 1, 0.01s, unsat
PSP63.SCH, 1, 0, 1, 0.01s, unsat
PSP64.SCH, 1, 0, 1, 0.01s, unsat
PSP65.SCH, 724867, 2, 362423, timeout, 92
PSP66.SCH, 1, 0, 1, 0.01s, unsat
PSP67.SCH, 1, 0, 1, 0.01s, unsat
PSP68.SCH, 418863, 5, 209422, timeout, 91
PSP69.SCH, 1, 0, 1, 0.01s, unsat
PSP70.SCH, 583384, 4, 291681, timeout, 120
PSP71.SCH, 597774, 6, 298873, timeout, 59
PSP72.SCH, 748513, 1, 374249, timeout, 56
PSP73.SCH, 555816, 7, 277894, timeout, 65
PSP74.SCH, 750320, 2, 375153, timeout, 77
PSP75.SCH, 231877, 4, 115929, timeout, 24
PSP76.SCH, 940877, 2, 470428, timeout, 66
PSP77.SCH, 506709, 1, 253347, timeout, 49
PSP78.SCH, 407650, 4, 203813, timeout, 43
PSP79.SCH, 1173653, 4, 586815, timeout, 96
PSP80.SCH, 322860, 2, 161422, timeout, 28
PSP81.SCH, 410586, 2, 205284, timeout, 45
PSP82.SCH, 6777, 4, 3385, 11.03s, 35
PSP83.SCH, 3917, 7, 1952, 3.25s, 41
PSP84.SCH, 307, 4, 150, 0.45s, 29
PSP85.SCH, 618206, 2, 309096, timeout, 39
PSP86.SCH, 186465, 2, 93231, 212.69s, 49
PSP87.SCH, 355, 3, 175, 0.44s, 31
PSP88.SCH, 208532, 3, 104256, timeout, 36
PSP89.SCH, 157, 2, 77, 0.27s, 48
PSP90.SCH, 1146336, 1, 573158, timeout, 43
PSP91.SCH, 775811, 1, 387900, timeout, 81
PSP92.SCH, 1, 0, 1, 0.01s, unsat
PSP93.SCH, 16577, 5, 8284, 10.33s, 55
PSP94.SCH, 1, 0, 1, 0.01s, unsat
PSP95.SCH, 582823, 4, 291402, timeout, 54
PSP96.SCH, 807943, 6, 403964, timeout, 61
PSP97.SCH, 774926, 4, 387452, timeout, 70
PSP98.SCH, 1108045, 1, 554014, timeout, 102
PSP99.SCH, 1, 0, 1, 0.01s, unsat
PSP100.SCH, 1146589, 6, 573283, timeout, 66
PSP101.SCH, 1329206, 1, 664597, timeout, 75
PSP102.SCH, 794774, 3, 397379, timeout, 66
PSP103.SCH, 743, 2, 370, 0.92s, 97
PSP104.SCH, 973782, 3, 486881, timeout, 53
PSP105.SCH, 1147965, 3, 573974, timeout, 50
PSP106.SCH, 1, 0, 1, 0.00s, unsat
PSP107.SCH, 1, 0, 1, 0.01s, unsat
PSP108.SCH, 1, 0, 1, 0.01s, unsat
PSP109.SCH, 1135842, 1, 567911, timeout, 50
PSP110.SCH, 1390063, 2, 695022, timeout, 54
PSP111.SCH, 1829, 3, 912, 1.58s, 54
PSP112.SCH, 139, 4, 66, 0.12s, 90
PSP113.SCH, 1543076, 1, 771531, timeout, 62
PSP114.SCH, 988101, 1, 494042, timeout, 56
PSP115.SCH, 147, 1, 73, 0.09s, 58
PSP116.SCH, 1262799, 2, 631393, timeout, 78
PSP117.SCH, 870589, 2, 435288, timeout, 39
PSP118.SCH, 1, 0, 1, 0.00s, unsat
PSP119.SCH, 77, 1, 38, 0.05s, 102
