problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 1, 0, 1, 0.01s, unsat
PSP2.SCH, 1, 0, 1, 0.01s, unsat
PSP3.SCH, 1, 0, 1, 0.01s, unsat
PSP4.SCH, 530238, 2, 265104, timeout, 109
PSP5.SCH, 1, 0, 1, 0.01s, unsat
PSP6.SCH, 1, 0, 1, 0.01s, unsat
PSP7.SCH, 1, 0, 1, 0.01s, unsat
PSP8.SCH, 1, 0, 1, 0.01s, unsat
PSP9.SCH, 494118, 1, 247048, timeout, 122
PSP10.SCH, 1, 0, 1, 0.01s, unsat
PSP11.SCH, 2685, 8, 1335, 4.48s, 62
PSP12.SCH, 362152, 4, 181063, timeout, 48
PSP13.SCH, 478868, 2, 239422, timeout, 71
PSP14.SCH, 1437, 6, 713, 2.20s, 69
PSP15.SCH, 694914, 1, 347442, timeout, 71
PSP16.SCH, 636865, 1, 318419, timeout, 54
PSP17.SCH, 302805, 3, 151391, timeout, 58
PSP18.SCH, 1, 0, 1, 0.01s, unsat
PSP19.SCH, 1, 0, 1, 0.01s, unsat
PSP20.SCH, 298720, 4, 149345, timeout, 32
PSP21.SCH, 663007, 1, 331490, timeout, 61
PSP22.SCH, 135, 1, 67, 0.25s, 78
PSP23.SCH, 388917, 2, 194447, timeout, 49
PSP24.SCH, 374400, 6, 187185, timeout, 40
PSP25.SCH, 6579, 5, 3285, 8.89s, 78
PSP26.SCH, 225597, 4, 112795, 248.89s, 51
PSP27.SCH, 191, 1, 95, 0.32s, 60
PSP28.SCH, 279, 3, 137, 0.50s, 87
PSP29.SCH, 291, 2, 144, 0.56s, 62
PSP30.SCH, 119, 1, 59, 0.27s, 66
PSP31.SCH, 1, 0, 1, 0.01s, unsat
PSP32.SCH, 371740, 3, 185856, timeout, 126
PSP33.SCH, 375388, 2, 187680, timeout, 117
PSP34.SCH, 1, 0, 1, 0.01s, unsat
PSP35.SCH, 193408, 3, 96692, timeout, 148
PSP36.SCH, 1, 0, 1, 0.01s, unsat
PSP37.SCH, 338182, 3, 169077, timeout, 133
PSP38.SCH, 346281, 1, 173127, timeout, 110
PSP39.SCH, 1, 0, 1, 0.01s, unsat
PSP40.SCH, 419464, 1, 209719, timeout, 134
PSP41.SCH, 222710, 5, 111340, timeout, 47
PSP42.SCH, 561117, 1, 280544, timeout, 67
PSP43.SCH, 1401, 4, 697, 2.62s, 66
PSP44.SCH, 286876, 2, 143428, timeout, 119
PSP45.SCH, 325162, 5, 162566, timeout, 56
PSP46.SCH, 325785, 3, 162881, timeout, 51
PSP47.SCH, 333855, 5, 166911, timeout, 49
PSP48.SCH, 2515, 9, 1249, 4.58s, 54
PSP49.SCH, 1, 0, 1, 0.01s, unsat
PSP50.SCH, 1, 0, 1, 0.01s, unsat
PSP51.SCH, 2073, 7, 1030, 3.11s, 71
PSP52.SCH, 127, 1, 63, 0.34s, 80
PSP53.SCH, 2641, 12, 1309, 3.92s, 46
PSP54.SCH, 27383, 7, 13685, 77.45s, 35
PSP55.SCH, 126830, 3, 63407, timeout, 57
PSP56.SCH, 147, 1, 73, 0.37s, 61
PSP57.SCH, 340112, 4, 170040, timeout, 76
PSP58.SCH, 307034, 7, 153500, timeout, 41
PSP59.SCH, 450138, 2, 225056, timeout, 59
PSP60.SCH, 384503, 3, 192236, timeout, 49
PSP61.SCH, 1, 0, 1, 0.01s, unsat
PSP62.SCH, 1, 0, 1, 0.01s, unsat
PSP63.SCH, 1, 0, 1, 0.01s, unsat
PSP64.SCH, 404108, 1, 202039, timeout, 170
PSP65.SCH, 260231, 4, 130102, timeout, 167
PSP66.SCH, 1, 0, 1, 0.01s, unsat
PSP67.SCH, 435150, 1, 217561, timeout, 139
PSP68.SCH, 281433, 1, 140702, timeout, 174
PSP69.SCH, 1, 0, 1, 0.01s, unsat
PSP70.SCH, 1, 0, 1, 0.01s, unsat
PSP71.SCH, 152620, 9, 76297, timeout, 57
PSP72.SCH, 1, 0, 1, 0.01s, unsat
PSP73.SCH, 330239, 3, 165104, timeout, 62
PSP74.SCH, 3671, 13, 1823, 10.58s, 68
PSP75.SCH, 134887, 5, 67433, timeout, 65
PSP76.SCH, 199035, 4, 99507, timeout, 71
PSP77.SCH, 257010, 7, 128488, timeout, 49
PSP78.SCH, 146456, 4, 73214, timeout, 67
PSP79.SCH, 172605, 3, 86289, timeout, 84
PSP80.SCH, 173318, 7, 86648, timeout, 69
PSP81.SCH, 153, 2, 75, 0.60s, 36
PSP82.SCH, 1319, 7, 653, 3.67s, 48
PSP83.SCH, 225, 1, 112, 0.65s, 56
PSP84.SCH, 81, 1, 40, 0.48s, 51
PSP85.SCH, 319, 2, 158, 1.17s, 54
PSP86.SCH, 112817, 7, 56402, 453.26s, 42
PSP87.SCH, 163, 1, 81, 0.74s, 66
PSP88.SCH, 427, 3, 211, 1.36s, 68
PSP89.SCH, 184487, 5, 92232, timeout, 94
PSP90.SCH, 721, 6, 355, 2.30s, 87
PSP91.SCH, 190925, 11, 95442, timeout, 105
PSP92.SCH, 1, 0, 1, 0.01s, unsat
PSP93.SCH, 873438, 0, 436710, timeout, none
PSP94.SCH, 1, 0, 1, 0.01s, unsat
PSP95.SCH, 501359, 2, 250666, timeout, 118
PSP96.SCH, 1, 0, 1, 0.01s, unsat
PSP97.SCH, 594724, 1, 297353, timeout, 147
PSP98.SCH, 1, 0, 1, 0.01s, unsat
PSP99.SCH, 384768, 2, 192371, timeout, 107
PSP100.SCH, 448566, 2, 224269, timeout, 109
PSP101.SCH, 1, 0, 1, 0.01s, unsat
PSP102.SCH, 316631, 3, 158307, timeout, 61
PSP103.SCH, 394479, 2, 197225, timeout, 59
PSP104.SCH, 1, 0, 1, 0.01s, unsat
PSP105.SCH, 1407, 6, 698, 1.68s, 60
PSP106.SCH, 63547, 4, 31770, 68.25s, 107
PSP107.SCH, 586058, 1, 293014, timeout, 68
PSP108.SCH, 157331, 8, 78658, 239.11s, 113
PSP109.SCH, 105, 1, 52, 0.18s, 105
PSP110.SCH, 349, 2, 173, 0.41s, 145
PSP111.SCH, 1, 0, 1, 0.01s, unsat
PSP112.SCH, 530120, 1, 265051, timeout, 57
PSP113.SCH, 301, 2, 149, 0.47s, 47
PSP114.SCH, 480216, 3, 240092, timeout, 42
PSP115.SCH, 418988, 1, 209490, timeout, 80
PSP116.SCH, 567, 4, 280, 0.95s, 39
PSP117.SCH, 32841, 5, 16416, 58.75s, 142
PSP118.SCH, 203, 2, 100, 0.31s, 47
PSP119.SCH, 331753, 3, 165869, timeout, 80
