problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 1, 0, 1, 0.01s, unsat
PSP2.SCH, 1, 0, 1, 0.01s, unsat
PSP3.SCH, 1, 0, 1, 0.01s, unsat
PSP4.SCH, 55717, 2, 27815, timeout, 122
PSP5.SCH, 1, 0, 1, 0.01s, unsat
PSP6.SCH, 1, 0, 1, 0.01s, unsat
PSP7.SCH, 1, 0, 1, 0.01s, unsat
PSP8.SCH, 1, 0, 1, 0.01s, unsat
PSP9.SCH, 35913, 0, 17938, timeout, none
PSP10.SCH, 1, 0, 1, 0.01s, unsat
PSP11.SCH, 371, 2, 184, 3.86s, 62
PSP12.SCH, 36195, 0, 18083, timeout, none
PSP13.SCH, 54605, 1, 27272, timeout, 120
PSP14.SCH, 347, 1, 173, 4.18s, 69
PSP15.SCH, 107893, 1, 53894, timeout, 140
PSP16.SCH, 78307, 1, 39119, timeout, 112
PSP17.SCH, 29762, 1, 14853, timeout, 98
PSP18.SCH, 1, 0, 1, 0.01s, unsat
PSP19.SCH, 1, 0, 1, 0.01s, unsat
PSP20.SCH, 67317, 5, 33620, timeout, 38
PSP21.SCH, 63233, 3, 31575, timeout, 57
PSP22.SCH, 357, 2, 177, 4.37s, 78
PSP23.SCH, 60681, 1, 30312, timeout, 135
PSP24.SCH, 42084, 0, 21015, timeout, none
PSP25.SCH, 81990, 1, 40965, timeout, 86
PSP26.SCH, 50255, 4, 25095, timeout, 56
PSP27.SCH, 401, 2, 199, 4.02s, 60
PSP28.SCH, 233, 1, 116, 2.60s, 87
PSP29.SCH, 453, 2, 225, 5.21s, 62
PSP30.SCH, 441, 2, 219, 4.99s, 66
PSP31.SCH, 1, 0, 1, 0.01s, unsat
PSP32.SCH, 31955, 0, 15965, timeout, none
PSP33.SCH, 32116, 0, 16023, timeout, none
PSP34.SCH, 1, 0, 1, 0.01s, unsat
PSP35.SCH, 41598, 0, 20786, timeout, none
PSP36.SCH, 1, 0, 1, 0.01s, unsat
PSP37.SCH, 24612, 0, 12294, timeout, none
PSP38.SCH, 71283, 0, 35602, timeout, none
PSP39.SCH, 1, 0, 1, 0.01s, unsat
PSP40.SCH, 54051, 3, 26979, timeout, 151
PSP41.SCH, 59049, 0, 29490, timeout, none
PSP42.SCH, 129306, 1, 64607, timeout, 136
PSP43.SCH, 40559, 0, 20248, timeout, none
PSP44.SCH, 69331, 2, 34636, timeout, 154
PSP45.SCH, 68199, 0, 34078, timeout, none
PSP46.SCH, 49777, 0, 24845, timeout, none
PSP47.SCH, 44076, 0, 22004, timeout, none
PSP48.SCH, 835, 5, 413, 9.34s, 54
PSP49.SCH, 1, 0, 1, 0.01s, unsat
PSP50.SCH, 1, 0, 1, 0.01s, unsat
PSP51.SCH, 1389, 4, 691, 12.33s, 71
PSP52.SCH, 60116, 0, 30010, timeout, none
PSP53.SCH, 67188, 0, 33550, timeout, none
PSP54.SCH, 68111, 5, 34019, timeout, 39
PSP55.SCH, 81871, 2, 40894, timeout, 129
PSP56.SCH, 257, 1, 128, 2.89s, 61
PSP57.SCH, 14659, 2, 7328, 240.35s, 70
PSP58.SCH, 68341, 1, 34135, timeout, 46
PSP59.SCH, 93773, 1, 46856, timeout, 65
PSP60.SCH, 57154, 5, 28532, timeout, 60
PSP61.SCH, 1, 0, 1, 0.01s, unsat
PSP62.SCH, 1, 0, 1, 0.01s, unsat
PSP63.SCH, 1, 0, 1, 0.01s, unsat
PSP64.SCH, 103625, 1, 51767, timeout, 178
PSP65.SCH, 43140, 0, 21554, timeout, none
PSP66.SCH, 1, 0, 1, 0.01s, unsat
PSP67.SCH, 70010, 0, 34957, timeout, none
PSP68.SCH, 33307, 0, 16647, timeout, none
PSP69.SCH, 1, 0, 1, 0.01s, unsat
PSP70.SCH, 1, 0, 1, 0.01s, unsat
PSP71.SCH, 59913, 4, 29935, timeout, 65
PSP72.SCH, 1, 0, 1, 0.01s, unsat
PSP73.SCH, 48250, 0, 24068, timeout, none
PSP74.SCH, 269, 1, 134, 3.70s, 68
PSP75.SCH, 26549, 0, 13259, timeout, none
PSP76.SCH, 25643, 0, 12790, timeout, none
PSP77.SCH, 64187, 3, 32044, timeout, 62
PSP78.SCH, 81880, 5, 40901, timeout, 67
PSP79.SCH, 38282, 2, 19099, timeout, 146
PSP80.SCH, 33099, 2, 16533, timeout, 69
PSP81.SCH, 363, 2, 180, 4.35s, 36
PSP82.SCH, 265, 1, 132, 3.60s, 48
PSP83.SCH, 369, 2, 183, 4.37s, 56
PSP84.SCH, 455, 3, 225, 5.36s, 51
PSP85.SCH, 30246, 0, 15063, timeout, none
PSP86.SCH, 11953, 5, 5972, 122.49s, 42
PSP87.SCH, 359, 2, 178, 4.19s, 66
PSP88.SCH, 407, 2, 202, 4.84s, 68
PSP89.SCH, 38621, 0, 19273, timeout, none
PSP90.SCH, 447, 2, 222, 5.24s, 87
PSP91.SCH, 142143, 2, 71031, timeout, 117
PSP92.SCH, 1, 0, 1, 0.01s, unsat
PSP93.SCH, 51387, 0, 25665, timeout, none
PSP94.SCH, 1, 0, 1, 0.01s, unsat
PSP95.SCH, 36612, 0, 18296, timeout, none
PSP96.SCH, 1, 0, 1, 0.01s, unsat
PSP97.SCH, 53105, 7, 26525, timeout, 130
PSP98.SCH, 1, 0, 1, 0.01s, unsat
PSP99.SCH, 65802, 0, 32884, timeout, none
PSP100.SCH, 79249, 3, 39584, timeout, 108
PSP101.SCH, 1, 0, 1, 0.01s, unsat
PSP102.SCH, 51989, 0, 25960, timeout, none
PSP103.SCH, 149869, 0, 74877, timeout, none
PSP104.SCH, 1, 0, 1, 0.01s, unsat
PSP105.SCH, 106488, 3, 53198, timeout, 78
PSP106.SCH, 323, 1, 161, 3.25s, 107
PSP107.SCH, 80185, 0, 40046, timeout, none
PSP108.SCH, 1091, 4, 542, 16.02s, 113
PSP109.SCH, 173, 1, 86, 2.02s, 105
PSP110.SCH, 207, 1, 103, 1.93s, 145
PSP111.SCH, 1, 0, 1, 0.01s, unsat
PSP112.SCH, 52867, 1, 26408, timeout, 57
PSP113.SCH, 63572, 3, 31742, timeout, 52
PSP114.SCH, 61403, 2, 30657, timeout, 42
PSP115.SCH, 147116, 7, 73508, timeout, 185
PSP116.SCH, 493, 2, 245, 5.85s, 39
PSP117.SCH, 233, 1, 116, 2.75s, 142
PSP118.SCH, 3125, 2, 1561, 25.12s, 47
PSP119.SCH, 37842, 0, 18908, timeout, none
PSP120.SCH, 58689, 0, 29329, timeout, none
PSP121.SCH, 1, 0, 1, 0.01s, unsat
