problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 1, 0, 1, 0.01s, unsat
PSP2.SCH, 1, 0, 1, 0.01s, unsat
PSP3.SCH, 1, 0, 1, 0.01s, unsat
PSP4.SCH, 112836, 0, 56405, timeout, none
PSP5.SCH, 1, 0, 1, 0.01s, unsat
PSP6.SCH, 1, 0, 1, 0.01s, unsat
PSP7.SCH, 1, 0, 1, 0.01s, unsat
PSP8.SCH, 1, 0, 1, 0.01s, unsat
PSP9.SCH, 36977, 0, 18482, timeout, none
PSP10.SCH, 1, 0, 1, 0.01s, unsat
PSP11.SCH, 1031, 117, 399, 7.58s, 62
PSP12.SCH, 40654, 0, 20321, timeout, none
PSP13.SCH, 81172, 82, 40494, timeout, 165
PSP14.SCH, 631, 1, 315, 4.92s, 69
PSP15.SCH, 47462, 0, 23722, timeout, none
PSP16.SCH, 61197, 87, 30501, timeout, 128
PSP17.SCH, 57695, 0, 28838, timeout, none
PSP18.SCH, 1, 0, 1, 0.01s, unsat
PSP19.SCH, 1, 0, 1, 0.01s, unsat
PSP20.SCH, 95478, 5, 47721, timeout, 39
PSP21.SCH, 117947, 148, 58813, timeout, 57
PSP22.SCH, 2677, 60, 1279, 24.21s, 78
PSP23.SCH, 51885, 67, 25868, timeout, 60
PSP24.SCH, 56945, 8, 28459, timeout, 180
PSP25.SCH, 3529, 2, 1763, 22.99s, 78
PSP26.SCH, 44148, 0, 22067, timeout, none
PSP27.SCH, 48083, 0, 24034, timeout, none
PSP28.SCH, 73098, 0, 36539, timeout, none
PSP29.SCH, 59, 1, 29, 0.71s, 62
PSP30.SCH, 177, 2, 87, 1.85s, 66
PSP31.SCH, 1, 0, 1, 0.01s, unsat
PSP32.SCH, 37536, 0, 18764, timeout, none
PSP33.SCH, 38260, 0, 19123, timeout, none
PSP34.SCH, 1, 0, 1, 0.01s, unsat
PSP35.SCH, 48472, 0, 24229, timeout, none
PSP36.SCH, 1, 0, 1, 0.01s, unsat
PSP37.SCH, 25830, 0, 12911, timeout, none
PSP38.SCH, 96549, 0, 48264, timeout, none
PSP39.SCH, 1, 0, 1, 0.01s, unsat
PSP40.SCH, 114417, 0, 57196, timeout, none
PSP41.SCH, 75664, 2, 37820, timeout, 209
PSP42.SCH, 59064, 0, 29523, timeout, none
PSP43.SCH, 78602, 36, 39254, timeout, 214
PSP44.SCH, 54480, 0, 27232, timeout, none
PSP45.SCH, 85073, 43, 42485, timeout, 79
PSP46.SCH, 52944, 141, 26319, timeout, 103
PSP47.SCH, 56515, 1, 28248, timeout, 211
PSP48.SCH, 615, 3, 305, 6.13s, 54
PSP49.SCH, 1, 0, 1, 0.01s, unsat
PSP50.SCH, 1, 0, 1, 0.01s, unsat
PSP51.SCH, 1551, 3, 773, 14.26s, 71
PSP52.SCH, 253, 1, 126, 1.68s, 80
PSP53.SCH, 85077, 1, 42530, timeout, 49
PSP54.SCH, 48508, 84, 24161, timeout, 39
PSP55.SCH, 118695, 102, 59233, timeout, 141
PSP56.SCH, 3801, 62, 1839, 32.03s, 61
PSP57.SCH, 98048, 43, 48969, timeout, 228
PSP58.SCH, 83550, 212, 41552, timeout, 46
PSP59.SCH, 59116, 0, 29549, timeout, none
PSP60.SCH, 169672, 7, 84816, timeout, 359
PSP61.SCH, 1, 0, 1, 0.01s, unsat
PSP62.SCH, 1, 0, 1, 0.01s, unsat
PSP63.SCH, 1, 0, 1, 0.01s, unsat
PSP64.SCH, 92535, 3, 46254, timeout, 177
PSP65.SCH, 25138, 0, 12567, timeout, none
PSP66.SCH, 1, 0, 1, 0.01s, unsat
PSP67.SCH, 135486, 0, 67732, timeout, none
PSP68.SCH, 70929, 0, 35457, timeout, none
PSP69.SCH, 1, 0, 1, 0.01s, unsat
PSP70.SCH, 1, 0, 1, 0.01s, unsat
PSP71.SCH, 56860, 109, 28315, timeout, 65
PSP72.SCH, 1, 0, 1, 0.01s, unsat
PSP73.SCH, 94440, 2, 47206, timeout, 64
PSP74.SCH, 142730, 0, 71352, timeout, none
PSP75.SCH, 28674, 0, 14333, timeout, none
PSP76.SCH, 36642, 0, 18314, timeout, none
PSP77.SCH, 71109, 0, 35542, timeout, none
PSP78.SCH, 106376, 9, 53170, timeout, 254
PSP79.SCH, 50668, 0, 25326, timeout, none
PSP80.SCH, 158530, 0, 79252, timeout, none
PSP81.SCH, 345, 6, 167, 3.85s, 36
PSP82.SCH, 51359, 0, 25671, timeout, none
PSP83.SCH, 5297, 160, 2489, 69.96s, 56
PSP84.SCH, 2143, 70, 1002, 20.69s, 51
PSP85.SCH, 73, 1, 36, 1.08s, 54
PSP86.SCH, 17185, 5, 8588, 93.70s, 42
PSP87.SCH, 349, 3, 172, 2.33s, 66
PSP88.SCH, 287, 2, 142, 2.72s, 68
PSP89.SCH, 17113, 15, 8542, 182.68s, 80
PSP90.SCH, 977, 85, 404, 7.17s, 87
PSP91.SCH, 43518, 4, 21748, timeout, 114
PSP92.SCH, 1, 0, 1, 0.01s, unsat
PSP93.SCH, 58455, 0, 29218, timeout, none
PSP94.SCH, 1, 0, 1, 0.01s, unsat
PSP95.SCH, 58999, 2, 29491, timeout, 111
PSP96.SCH, 1, 0, 1, 0.01s, unsat
PSP97.SCH, 52212, 1, 26099, timeout, 130
PSP98.SCH, 1, 0, 1, 0.01s, unsat
PSP99.SCH, 31192, 0, 15593, timeout, none
PSP100.SCH, 45606, 0, 22797, timeout, none
PSP101.SCH, 1, 0, 1, 0.01s, unsat
PSP102.SCH, 35133, 0, 17562, timeout, none
PSP103.SCH, 147460, 3, 73714, timeout, 81
PSP104.SCH, 1, 0, 1, 0.01s, unsat
PSP105.SCH, 12519, 42, 6218, 173.09s, 60
PSP106.SCH, 162225, 0, 81100, timeout, none
PSP107.SCH, 119735, 2, 59853, timeout, 69
PSP108.SCH, 2083, 1, 1041, 33.11s, 113
PSP109.SCH, 93, 1, 46, 1.02s, 105
PSP110.SCH, 215, 1, 107, 1.49s, 145
PSP111.SCH, 1, 0, 1, 0.01s, unsat
PSP112.SCH, 56506, 1, 28244, timeout, 57
PSP113.SCH, 44347, 2, 22164, timeout, 328
PSP114.SCH, 93651, 3, 46814, timeout, 42
PSP115.SCH, 133746, 0, 66865, timeout, none
PSP116.SCH, 225, 3, 110, 2.61s, 39
PSP117.SCH, 73, 1, 36, 0.84s, 142
PSP118.SCH, 235, 3, 115, 2.30s, 47
PSP119.SCH, 41401, 0, 20695, timeout, none
PSP120.SCH, 157401, 1, 78690, timeout, 97
PSP121.SCH, 1, 0, 1, 0.01s, unsat
